listing_id,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size
9794,50771.0,for_sale,632000,3,2,2.3,1959582.0,Jasper,Alabama,35501.0,1980
9795,50771.0,for_sale,1755000,3,2,11.5,1959755.0,Jasper,Alabama,35501.0,1980
9796,50771.0,for_sale,2275000,3,2,6.5,1958557.0,Jasper,Alabama,35501.0,1980
9797,2018.0,for_sale,49900,2,1,0.24,138871.0,Birmingham,Alabama,35215.0,648
9798,85252.0,for_sale,39900,2,1,0.14,1345675.0,Birmingham,Alabama,35206.0,1140
9799,33577.0,for_sale,138000,3,2,0.17,729134.0,Birmingham,Alabama,35206.0,1332
9800,58757.0,for_sale,112000,3,2,0.12,1590137.0,Birmingham,Alabama,35206.0,993
9801,87684.0,for_sale,249900,4,3,0.34,586244.0,Birmingham,Alabama,35235.0,1783
9802,41014.0,for_sale,18500,3,2,0.42,54438.0,Birmingham,Alabama,35217.0,1980
9803,58757.0,for_sale,169900,3,2,0.17,1631214.0,Birmingham,Alabama,35206.0,1200
9804,53423.0,for_sale,99900,3,1,0.22,486623.0,Birmingham,Alabama,35217.0,1008
9805,52746.0,for_sale,214900,4,2,0.5,1690600.0,Birmingham,Alabama,35206.0,2186
9806,92672.0,for_sale,225000,3,2,0.32,1243620.0,Birmingham,Alabama,35206.0,2449
9807,105373.0,for_sale,70000,3,1,0.15,1489265.0,Birmingham,Alabama,35212.0,1092
9808,30193.0,for_sale,120000,2,2,0.09,546121.0,Center Point,Alabama,35215.0,1258
9809,5830.0,for_sale,230000,3,2,0.7,1381345.0,Birmingham,Alabama,35206.0,1587
9810,84140.0,for_sale,35000,3,1,0.16,1727926.0,Birmingham,Alabama,35206.0,1440
9811,84140.0,for_sale,69900,3,1,1.06,714752.0,Birmingham,Alabama,35215.0,1020
9812,33263.0,for_sale,95000,3,1,0.15,1652077.0,Birmingham,Alabama,35206.0,1092
9813,53423.0,for_sale,135000,4,1,0.16,1656384.0,Birmingham,Alabama,35206.0,1650
9814,110001.0,for_sale,139750,3,2,0.7,153322.0,Birmingham,Alabama,35215.0,1320
9815,84185.0,for_sale,18000,3,2,2.5,73337.0,Birmingham,Alabama,35217.0,1980
9816,105304.0,for_sale,129000,3,1,0.37,735610.0,Center Point,Alabama,35215.0,1320
9817,101283.0,for_sale,99900,2,1,0.7,1220637.0,Birmingham,Alabama,35215.0,1075
9818,105373.0,for_sale,29900,3,2,1.38,854540.0,Birmingham,Alabama,35215.0,1980
9820,26105.0,for_sale,228500,3,2,0.32,1179731.0,Birmingham,Alabama,35217.0,1300
9821,110001.0,for_sale,209900,4,3,0.62,1789882.0,Birmingham,Alabama,35235.0,3165
9822,53423.0,for_sale,16000,2,1,0.7,1351416.0,Birmingham,Alabama,35206.0,957
9823,15064.0,for_sale,215000,3,1,4.45,1680116.0,Pinson,Alabama,35126.0,897
9824,48738.0,for_sale,15000,3,2,0.7,1468187.0,Birmingham,Alabama,35215.0,1980
9825,53239.0,for_sale,50000,3,1,0.19,1644407.0,Birmingham,Alabama,35206.0,1120
9826,5830.0,for_sale,230000,3,2,0.74,1712316.0,Birmingham,Alabama,35206.0,1459
9827,70677.0,for_sale,204500,4,2,0.56,925947.0,Birmingham,Alabama,35215.0,2020
9828,53239.0,for_sale,59700,2,2,0.7,1527161.0,Birmingham,Alabama,35215.0,1208
9829,70677.0,for_sale,179900,4,2,0.31,441868.0,Center Point,Alabama,35215.0,1847
9830,110001.0,for_sale,131750,3,2,1.99,465055.0,Birmingham,Alabama,35215.0,1501
9831,33605.0,for_sale,130000,4,2,0.51,633499.0,Center Point,Alabama,35215.0,1377
9832,33605.0,for_sale,120000,3,2,0.4,750989.0,Center Point,Alabama,35215.0,1332
9833,70677.0,for_sale,234900,3,2,0.37,1358741.0,Pinson,Alabama,35126.0,1764
9834,33605.0,for_sale,125000,3,1,0.72,860278.0,Center Point,Alabama,35215.0,1144
9835,33605.0,for_sale,105000,3,1,0.43,667528.0,Birmingham,Alabama,35215.0,1000
9836,53423.0,for_sale,110000,3,1,0.15,1341943.0,Birmingham,Alabama,35206.0,1349
9837,33605.0,for_sale,110000,3,1,0.24,719449.0,Birmingham,Alabama,35215.0,1063
9838,33605.0,for_sale,120000,3,1,0.27,55952.0,Birmingham,Alabama,35235.0,1095
9839,48738.0,for_sale,160000,3,2,0.4,670821.0,Birmingham,Alabama,35235.0,1359
9840,33605.0,for_sale,125000,3,2,0.24,1243737.0,Birmingham,Alabama,35215.0,1140
9841,33605.0,for_sale,130000,3,2,0.26,1211549.0,Birmingham,Alabama,35215.0,1136
9842,33605.0,for_sale,125000,3,1,0.4,612083.0,Center Point,Alabama,35215.0,1246
9843,33605.0,for_sale,135000,3,1,0.35,1343964.0,Center Point,Alabama,35215.0,1144
9844,53423.0,for_sale,250000,3,2,0.9,721445.0,Birmingham,Alabama,35235.0,2010
9845,27399.0,for_sale,119900,3,1,0.37,782758.0,Center Point,Alabama,35215.0,1837
9846,92672.0,for_sale,17000,3,2,1.1,676560.0,Birmingham,Alabama,35217.0,1980
9847,53239.0,for_sale,59900,2,2,0.7,1516998.0,Birmingham,Alabama,35215.0,1088
9848,53423.0,for_sale,175000,4,2,0.92,1772097.0,Birmingham,Alabama,35235.0,2840
9849,19554.0,for_sale,99000,3,1,0.7,983573.0,Birmingham,Alabama,35206.0,1252
9850,78958.0,for_sale,124500,2,3,0.08,583212.0,Birmingham,Alabama,35235.0,1460
9851,46886.0,for_sale,185000,4,2,0.33,965940.0,Center Point,Alabama,35215.0,2379
9852,293.0,for_sale,125000,3,1,0.3,151909.0,Birmingham,Alabama,35215.0,1298
9853,2018.0,for_sale,195000,4,3,0.29,240718.0,Birmingham,Alabama,35235.0,2511
9854,70677.0,for_sale,134900,3,2,0.25,715956.0,Birmingham,Alabama,35215.0,1025
9855,55641.0,for_sale,351900,4,3,0.34,1559819.0,Pinson,Alabama,35126.0,2257
9856,55641.0,for_sale,377900,5,3,0.34,1559561.0,Pinson,Alabama,35126.0,2619
9857,55641.0,for_sale,379900,5,5,0.34,1560214.0,Pinson,Alabama,35126.0,2619
9858,53239.0,for_sale,82500,3,1,0.34,1332265.0,Center Point,Alabama,35215.0,900
9859,65184.0,for_sale,135000,4,2,0.2,961489.0,Birmingham,Alabama,35234.0,2778
9864,15064.0,for_sale,177000,3,2,2.98,1700085.0,Pinson,Alabama,35126.0,1980
9865,2018.0,for_sale,20000,3,2,0.65,443928.0,Birmingham,Alabama,35214.0,1980
9866,84177.0,for_sale,52000,2,1,0.17,1587062.0,Birmingham,Alabama,35206.0,838
9867,110001.0,for_sale,162500,3,3,0.37,1388129.0,Pinson,Alabama,35126.0,4116
9868,95892.0,for_sale,145000,3,2,0.35,773838.0,Center Point,Alabama,35215.0,1400
9869,52746.0,for_sale,110000,3,2,0.34,684445.0,Birmingham,Alabama,35215.0,1025
9870,95892.0,for_sale,145000,3,1,0.48,605663.0,Center Point,Alabama,35215.0,1493
9871,15064.0,for_sale,169900,3,2,0.34,108098.0,Birmingham,Alabama,35215.0,1712
9872,53423.0,for_sale,160000,2,2,0.1,1196170.0,Birmingham,Alabama,35215.0,1276
9873,58757.0,for_sale,235000,3,2,0.71,1390052.0,Birmingham,Alabama,35217.0,2357
9874,53423.0,for_sale,100000,3,1,0.18,1314935.0,Birmingham,Alabama,35206.0,1189
9875,30697.0,for_sale,22000,3,2,0.67,1318501.0,Birmingham,Alabama,35215.0,1980
9876,183.0,for_sale,165500,3,2,0.7,1827875.0,Birmingham,Alabama,35235.0,1544
9877,30193.0,for_sale,15000,3,2,0.24,913648.0,Birmingham,Alabama,35217.0,1980
9878,109855.0,for_sale,95000,3,2,0.33,1763440.0,Birmingham,Alabama,35206.0,1562
9879,110001.0,for_sale,150000,4,2,0.22,1062391.0,Birmingham,Alabama,35215.0,2700
9880,96702.0,for_sale,103000,3,1,0.35,224095.0,Birmingham,Alabama,35215.0,1182
9881,51799.0,for_sale,79000,2,2,0.19,1676181.0,Birmingham,Alabama,35206.0,1254
9882,41014.0,for_sale,129900,3,2,0.17,1203648.0,Birmingham,Alabama,35206.0,1736
9883,11880.0,for_sale,149900,3,1,0.15,1711877.0,Birmingham,Alabama,35206.0,1320
9884,35149.0,for_sale,220000,3,2,0.25,927059.0,Birmingham,Alabama,35215.0,1600
9885,96702.0,for_sale,108000,3,1,0.4,832965.0,Center Point,Alabama,35215.0,984
9886,52746.0,for_sale,160000,3,2,0.66,1577665.0,Center Point,Alabama,35215.0,1551
9887,84180.0,for_sale,95000,3,1,0.19,1551382.0,Birmingham,Alabama,35206.0,1104
9888,84277.0,for_sale,229900,2,2,0.7,1385062.0,Birmingham,Alabama,35235.0,2127
9889,110135.0,for_sale,180000,3,2,0.3,1468918.0,Birmingham,Alabama,35235.0,1646
9890,29223.0,for_sale,168900,3,1,0.35,392128.0,Birmingham,Alabama,35235.0,1988
9891,53423.0,for_sale,214900,3,3,212.0,1333868.0,Birmingham,Alabama,35215.0,1672
9892,52848.0,for_sale,150000,3,2,0.39,497922.0,Birmingham,Alabama,35235.0,1620
9893,107558.0,for_sale,125999,3,1,0.34,770201.0,Birmingham,Alabama,35215.0,1150
9894,48738.0,for_sale,199900,3,2,0.42,664950.0,Center Point,Alabama,35215.0,1721
9895,5830.0,for_sale,230000,3,2,0.15,1656148.0,Birmingham,Alabama,35206.0,1591
9896,53423.0,for_sale,224900,4,3,0.35,964061.0,Center Point,Alabama,35215.0,2463
9897,7706.0,for_sale,199900,3,2,0.25,568718.0,Birmingham,Alabama,35235.0,1759
9898,12647.0,for_sale,14000,3,2,0.43,679771.0,Birmingham,Alabama,35235.0,1980
9899,12647.0,for_sale,14000,3,2,0.42,679081.0,Birmingham,Alabama,35235.0,1980
9900,79834.0,for_sale,130000,3,1,0.42,1333024.0,Birmingham,Alabama,35215.0,1236
9901,7706.0,for_sale,180000,3,2,0.34,53916.0,Birmingham,Alabama,35235.0,1875
9902,2020.0,for_sale,165000,2,2,0.14,1543651.0,Pinson,Alabama,35126.0,1342
9903,110001.0,for_sale,229000,4,3,4.43,1009007.0,Birmingham,Alabama,35215.0,2925
9904,52848.0,for_sale,90000,3,2,0.39,922439.0,Center Point,Alabama,35215.0,1050
9905,40959.0,for_sale,244900,4,3,0.83,1334536.0,Birmingham,Alabama,35206.0,2008
9906,84123.0,for_sale,239900,3,2,0.41,1375682.0,Pinson,Alabama,35126.0,2660
9907,15064.0,for_sale,169900,3,2,0.3,126795.0,Birmingham,Alabama,35235.0,1475
9908,79271.0,for_sale,209900,3,3,0.38,1051062.0,Birmingham,Alabama,35215.0,1858
9909,15064.0,for_sale,680000,4,3,10.0,1235043.0,Pinson,Alabama,35126.0,3766
9910,7328.0,for_sale,189900,3,2,0.47,951511.0,Fultondale,Alabama,35217.0,1794
9911,15064.0,for_sale,117900,2,2,0.23,1154321.0,Pinson,Alabama,35126.0,1108
9912,84177.0,for_sale,134900,3,2,0.3,1759740.0,Birmingham,Alabama,35215.0,1140
9913,15064.0,for_sale,180000,3,2,48.0,1648026.0,Pinson,Alabama,35126.0,1980
9914,53423.0,for_sale,225000,4,3,0.27,1159659.0,Birmingham,Alabama,35215.0,1550
9915,105373.0,for_sale,190000,4,2,0.54,735746.0,Center Point,Alabama,35215.0,1490
9916,30193.0,for_sale,88500,3,1,0.31,976993.0,Birmingham,Alabama,35217.0,1952
9917,52848.0,for_sale,125000,3,2,0.17,1631361.0,Birmingham,Alabama,35206.0,1044
9918,3037.0,for_sale,141500,3,2,0.28,333781.0,Birmingham,Alabama,35215.0,1935
9919,16598.0,for_sale,59900,3,2,21.0,375778.0,Birmingham,Alabama,35215.0,1980
9920,48738.0,for_sale,174900,3,2,0.36,547419.0,Birmingham,Alabama,35215.0,2324
9921,60865.0,for_sale,186000,3,2,0.7,1266111.0,Pinson,Alabama,35126.0,1262
9922,52746.0,for_sale,224900,3,3,0.21,1350470.0,Birmingham,Alabama,35215.0,1652
9923,55641.0,for_sale,324900,3,2,0.34,1560159.0,Pinson,Alabama,35126.0,1648
9924,85358.0,for_sale,209500,3,2,0.42,1218827.0,Center Point,Alabama,35215.0,1618
9925,33578.0,for_sale,15000,3,2,0.68,1325504.0,Fultondale,Alabama,35217.0,1980
9926,78813.0,for_sale,99900,3,2,3.5,71352.0,Birmingham,Alabama,35215.0,1980
9927,33578.0,for_sale,15000,3,2,0.07,1325503.0,Fultondale,Alabama,35217.0,1980
9928,87565.0,for_sale,69900,3,2,0.51,633443.0,Tarrant,Alabama,35217.0,1476
9929,84180.0,for_sale,159900,3,2,0.37,33031.0,Center Point,Alabama,35215.0,1303
9930,7706.0,for_sale,169000,2,2,0.25,1722158.0,Birmingham,Alabama,35206.0,1120
9931,70677.0,for_sale,139900,3,1,0.17,550068.0,Tarrant,Alabama,35217.0,950
9932,103885.0,for_sale,349000,6,5,1.37,97318.0,Birmingham,Alabama,35235.0,4732
9933,84180.0,for_sale,114900,3,1,0.17,1655196.0,Birmingham,Alabama,35206.0,1204
9934,81070.0,for_sale,174900,3,2,0.23,1222828.0,Clay,Alabama,35215.0,1162
9935,11466.0,for_sale,135000,3,1,0.22,950634.0,Birmingham,Alabama,35215.0,1401
9936,41014.0,for_sale,400000,4,5,0.78,1422247.0,Pinson,Alabama,35126.0,3104
9937,53423.0,for_sale,249900,3,3,0.25,1216204.0,Birmingham,Alabama,35215.0,1748
9938,79271.0,for_sale,79900,3,2,0.18,722295.0,Birmingham,Alabama,35206.0,1344
9939,70677.0,for_sale,164900,3,2,0.42,717900.0,Center Point,Alabama,35215.0,1040
9940,2018.0,for_sale,215000,3,2,0.7,1635942.0,Pinson,Alabama,35126.0,2288
9941,70677.0,for_sale,174900,3,2,0.34,779695.0,Center Point,Alabama,35215.0,1175
9942,53423.0,for_sale,225000,3,2,0.34,179047.0,Birmingham,Alabama,35235.0,2147
9943,7559.0,for_sale,220000,4,2,0.58,353063.0,Birmingham,Alabama,35235.0,2228
9944,40959.0,for_sale,79999,3,2,3.02,714533.0,Birmingham,Alabama,35215.0,1980
9945,31868.0,for_sale,149900,4,2,3.0,927121.0,Birmingham,Alabama,35212.0,1606
9946,79271.0,for_sale,269900,3,2,0.9,1392107.0,Pinson,Alabama,35126.0,2039
9947,46886.0,for_sale,190000,3,2,0.89,1388099.0,Pinson,Alabama,35126.0,1700
9948,606.0,for_sale,39900,2,1,0.19,1576595.0,Birmingham,Alabama,35206.0,1062
9949,70677.0,for_sale,194900,3,2,0.23,1812095.0,Birmingham,Alabama,35215.0,2370
9950,5830.0,for_sale,160000,3,1,0.17,974318.0,Birmingham,Alabama,35206.0,1398
9951,293.0,for_sale,159000,3,1,0.32,1422131.0,Pinson,Alabama,35126.0,1116
9952,33605.0,for_sale,255000,3,2,0.15,1414944.0,Birmingham,Alabama,35235.0,2177
9953,4929.0,for_sale,65000,1,1,0.62,886235.0,Birmingham,Alabama,35215.0,1980
9954,27399.0,for_sale,72900,3,1,0.42,829236.0,Center Point,Alabama,35215.0,1350
9955,35658.0,for_sale,125000,3,1,0.38,1647057.0,Birmingham,Alabama,35206.0,1279
9956,70677.0,for_sale,159900,3,2,0.35,1314894.0,Center Point,Alabama,35215.0,1232
9957,91697.0,for_sale,129900,2,2,1.06,717079.0,Center Point,Alabama,35215.0,1403
9958,55641.0,for_sale,334900,3,2,0.34,1562769.0,Pinson,Alabama,35126.0,1648
9959,88273.0,for_sale,385500,3,2,0.7,235706.0,Hoover,Alabama,35244.0,1463
9960,88273.0,for_sale,377000,3,2,0.7,241702.0,Hoover,Alabama,35244.0,1463
9961,88273.0,for_sale,488200,3,2,0.7,247314.0,Hoover,Alabama,35244.0,2202
9962,88273.0,for_sale,458000,3,2,0.7,246128.0,Hoover,Alabama,35244.0,2202
9963,88273.0,for_sale,519500,4,3,0.7,245539.0,Hoover,Alabama,35244.0,3151
9964,88273.0,for_sale,459090,3,2,0.7,265150.0,Hoover,Alabama,35244.0,2177
9965,88273.0,for_sale,550300,5,3,0.7,252438.0,Hoover,Alabama,35244.0,3592
9966,88273.0,for_sale,550100,5,3,0.7,252100.0,Hoover,Alabama,35244.0,3544
9967,52746.0,for_sale,23300,4,2,0.31,494488.0,Birmingham,Alabama,35217.0,1543
9968,52746.0,for_sale,23000,3,1,0.22,502127.0,Birmingham,Alabama,35217.0,1000
9969,53239.0,for_sale,249900,5,3,0.14,6146.0,Birmingham,Alabama,35206.0,4225
9970,110001.0,for_sale,189000,3,2,0.28,49344.0,Birmingham,Alabama,35235.0,1925
9971,79271.0,for_sale,67600,6,4,0.7,511437.0,Center Point,Alabama,35215.0,1980
9972,88273.0,for_sale,537600,5,3,0.7,250470.0,Hoover,Alabama,35244.0,3544
9973,55641.0,for_sale,348900,4,3,0.34,1563109.0,Pinson,Alabama,35126.0,2257
9974,88273.0,for_sale,460800,4,3,0.7,240226.0,Hoover,Alabama,35244.0,2428
9975,88273.0,for_sale,435000,3,3,0.7,237911.0,Hoover,Alabama,35244.0,2016
9976,88273.0,for_sale,454000,4,3,0.7,239826.0,Hoover,Alabama,35244.0,2422
9977,88273.0,for_sale,464500,4,3,0.7,241410.0,Hoover,Alabama,35244.0,2428
9978,84140.0,for_sale,179900,3,2,1.0,1187065.0,Pinson,Alabama,35126.0,1997
9979,48845.0,for_sale,185000,3,3,0.29,465892.0,Center Point,Alabama,35215.0,1834
9980,92672.0,for_sale,205000,3,2,0.4,530854.0,Birmingham,Alabama,35215.0,1924
9981,53423.0,for_sale,229900,3,2,1.0,1214268.0,Birmingham,Alabama,35206.0,1478
9982,61254.0,for_sale,119900,2,2,0.12,454148.0,Birmingham,Alabama,35215.0,1096
9983,55389.0,for_sale,115000,3,2,0.34,228322.0,Birmingham,Alabama,35215.0,1210
9984,48738.0,for_sale,219900,3,2,0.7,1334916.0,Clay,Alabama,35215.0,2077
9985,6133.0,for_sale,239900,4,3,0.36,540875.0,Birmingham,Alabama,35235.0,2569
9986,15064.0,for_sale,109000,3,1,0.25,1772396.0,Birmingham,Alabama,35215.0,1144
9987,53423.0,for_sale,160000,3,2,0.16,1639145.0,Birmingham,Alabama,35206.0,1676
9988,53423.0,for_sale,150000,3,1,4.21,673247.0,Birmingham,Alabama,35215.0,1172
9989,11466.0,for_sale,220000,4,3,1.18,1376188.0,Birmingham,Alabama,35206.0,2148
9990,84182.0,for_sale,309900,3,2,0.5,1393042.0,Pinson,Alabama,35126.0,1974
9991,84177.0,for_sale,199900,3,2,0.36,1412485.0,Birmingham,Alabama,35215.0,1856
9992,53423.0,for_sale,179900,3,2,0.41,542706.0,Birmingham,Alabama,35235.0,1117
9993,2020.0,for_sale,299900,2,2,0.22,1695316.0,Birmingham,Alabama,35212.0,1250
9994,70677.0,for_sale,149900,3,2,0.15,1551715.0,Birmingham,Alabama,35212.0,1080
9995,33263.0,for_sale,62500,3,1,0.35,1817984.0,Birmingham,Alabama,35217.0,975
9996,106655.0,for_sale,64900,3,1,0.35,686827.0,Birmingham,Alabama,35206.0,1760
9997,70650.0,for_sale,162000,3,1,0.41,1386114.0,Birmingham,Alabama,35235.0,1802
9998,28452.0,for_sale,129000,3,1,0.0,780206.0,Birmingham,Alabama,35217.0,1204
9999,70677.0,for_sale,150000,3,2,0.72,468910.0,Center Point,Alabama,35215.0,1820
10000,606.0,for_sale,55000,1,1,0.87,1791649.0,Birmingham,Alabama,35215.0,1050
10001,48738.0,for_sale,129900,3,2,0.44,1008543.0,Birmingham,Alabama,35215.0,1361
10002,5830.0,for_sale,170000,3,2,0.13,1718524.0,Birmingham,Alabama,35206.0,1361
10003,2066.0,for_sale,224900,4,2,0.48,1108809.0,Center Point,Alabama,35215.0,2608
10004,3037.0,for_sale,334750,4,4,0.77,1625488.0,Pinson,Alabama,35126.0,3358
10005,70677.0,for_sale,189900,3,2,0.7,1557731.0,Pinson,Alabama,35126.0,1232
10006,53239.0,for_sale,70000,2,2,0.03,1496394.0,Birmingham,Alabama,35215.0,1088
10007,70677.0,for_sale,254900,3,2,0.28,129053.0,Birmingham,Alabama,35235.0,2730
10008,81070.0,for_sale,129900,3,1,0.45,849326.0,Center Point,Alabama,35215.0,1968
10009,78813.0,for_sale,189900,3,2,0.36,1338362.0,Center Point,Alabama,35215.0,1434
10010,53423.0,for_sale,159000,3,1,0.28,1712255.0,Birmingham,Alabama,35206.0,1250
10011,84181.0,for_sale,179900,3,2,0.44,1404726.0,Pinson,Alabama,35126.0,1636
10012,30193.0,for_sale,125000,4,2,0.28,179435.0,Center Point,Alabama,35215.0,1694
10013,110001.0,for_sale,184900,3,2,0.37,1768028.0,Center Point,Alabama,35215.0,1718
10014,53423.0,for_sale,165000,4,2,0.19,1692980.0,Birmingham,Alabama,35206.0,1554
10015,79271.0,for_sale,112900,3,1,0.48,1778018.0,Birmingham,Alabama,35215.0,1725
10016,79271.0,for_sale,124900,3,2,0.34,938901.0,Center Point,Alabama,35215.0,1617
10017,15064.0,for_sale,250000,5,2,0.5,1713491.0,Pinson,Alabama,35126.0,2245
10018,40309.0,for_sale,99900,3,2,0.7,614922.0,Birmingham,Alabama,35235.0,1350
10019,79271.0,for_sale,399900,4,3,0.15,697423.0,Birmingham,Alabama,35212.0,2628
10020,2066.0,for_sale,180000,4,2,0.28,1218509.0,Center Point,Alabama,35215.0,1528
10021,79271.0,for_sale,137900,3,2,0.27,1340283.0,Birmingham,Alabama,35215.0,1603
10022,47801.0,for_sale,165000,3,2,0.7,174665.0,Birmingham,Alabama,35215.0,1138
10023,27312.0,for_sale,162900,2,2,0.18,1651759.0,Birmingham,Alabama,35206.0,1026
10024,85358.0,for_sale,195000,2,1,2.0,549650.0,Birmingham,Alabama,35215.0,1787
10025,87684.0,for_sale,164900,3,2,0.44,539404.0,Center Point,Alabama,35215.0,1367
10026,70650.0,for_sale,246000,3,2,0.4,165730.0,Birmingham,Alabama,35235.0,1989
10027,70677.0,for_sale,184900,3,2,0.24,74803.0,Birmingham,Alabama,35235.0,1733
10028,68311.0,for_sale,109900,2,1,0.2,1610431.0,Birmingham,Alabama,35206.0,1001
10029,30194.0,for_sale,129900,3,2,0.32,884165.0,Birmingham,Alabama,35215.0,1536
10030,35149.0,for_sale,140000,3,1,0.15,1662710.0,Birmingham,Alabama,35206.0,1064
10031,98147.0,for_sale,165000,3,2,0.54,714418.0,Birmingham,Alabama,35215.0,1560
10032,53423.0,for_sale,125000,3,3,0.13,1616416.0,Birmingham,Alabama,35215.0,1600
10033,70677.0,for_sale,129900,3,1,0.36,1325153.0,Pinson,Alabama,35126.0,1202
10034,109987.0,for_sale,195000,4,3,0.31,1797238.0,Birmingham,Alabama,35235.0,1978
10035,7559.0,for_sale,115000,3,2,0.23,1632298.0,Birmingham,Alabama,35206.0,1871
10036,33263.0,for_sale,75000,2,2,0.06,1818122.0,Birmingham,Alabama,35215.0,1372
10037,53774.0,for_sale,175000,3,2,0.81,616010.0,Birmingham,Alabama,35235.0,1744
10038,60865.0,for_sale,299900,5,3,0.7,1622720.0,Pinson,Alabama,35126.0,2003
10039,29349.0,for_sale,169000,3,2,0.7,1493572.0,Birmingham,Alabama,35206.0,2049
10040,58757.0,for_sale,240000,4,2,0.7,1545981.0,Pinson,Alabama,35126.0,1930
10041,105373.0,for_sale,150000,1,2,0.7,553348.0,Birmingham,Alabama,35215.0,1684
10042,3037.0,for_sale,74900,3,2,0.53,1344446.0,Center Point,Alabama,35215.0,1227
10043,110001.0,for_sale,119900,3,1,0.18,1711863.0,Birmingham,Alabama,35206.0,1304
10044,60865.0,for_sale,193900,3,2,0.23,1555141.0,Pinson,Alabama,35126.0,1310
10045,69491.0,for_sale,167000,2,2,0.37,1748287.0,Birmingham,Alabama,35206.0,1017
10046,83009.0,for_sale,129900,3,1,0.21,1767925.0,Birmingham,Alabama,35217.0,1080
10047,110001.0,for_sale,160000,3,1,0.34,830369.0,Center Point,Alabama,35215.0,1530
10048,101283.0,for_sale,102000,2,2,0.06,540871.0,Center Point,Alabama,35215.0,1150
10049,52746.0,for_sale,159000,2,1,0.19,1601673.0,Birmingham,Alabama,35206.0,1183
10050,84178.0,for_sale,30000,3,2,1.09,535562.0,Birmingham,Alabama,35235.0,1980
10051,53774.0,for_sale,219900,4,2,0.35,1341916.0,Center Point,Alabama,35215.0,1322
10052,53423.0,for_sale,140000,2,1,0.19,1611850.0,Birmingham,Alabama,35206.0,932
10053,30747.0,for_sale,12000,3,2,0.19,322344.0,Birmingham,Alabama,35204.0,1980
10054,5830.0,for_sale,32000,3,1,0.2,1623854.0,Birmingham,Alabama,35206.0,1124
10055,100007.0,for_sale,55000,3,1,0.7,249686.0,Birmingham,Alabama,35206.0,1030
10056,7706.0,for_sale,139900,3,2,0.28,1769324.0,Birmingham,Alabama,35215.0,1315
10057,58476.0,for_sale,209000,4,2,0.37,466977.0,Birmingham,Alabama,35215.0,2068
10058,105373.0,for_sale,149900,3,2,0.24,1645625.0,Birmingham,Alabama,35215.0,2710
10059,47801.0,for_sale,200000,3,2,0.91,22207.0,Birmingham,Alabama,35215.0,2402
10060,78813.0,for_sale,159900,2,2,0.12,631350.0,Birmingham,Alabama,35215.0,1276
10061,70650.0,for_sale,220000,3,2,0.0,147565.0,Birmingham,Alabama,35235.0,2236
10062,53423.0,for_sale,39900,4,1,0.18,353039.0,Tarrant,Alabama,35217.0,1568
10063,53423.0,for_sale,242000,4,2,0.36,1360879.0,Pinson,Alabama,35126.0,2085
10064,53423.0,for_sale,194500,3,1,0.2,1573248.0,Birmingham,Alabama,35206.0,1316
10065,2066.0,for_sale,105000,3,1,0.29,1768459.0,Birmingham,Alabama,35215.0,1199
10066,55641.0,for_sale,353900,4,3,0.34,1559637.0,Pinson,Alabama,35126.0,2257
10067,14578.0,for_sale,92000,3,2,0.31,40251.0,Birmingham,Alabama,35215.0,1120
10068,58757.0,for_sale,279900,4,4,1.0,699684.0,Morris,Alabama,35116.0,2258
10069,35658.0,for_sale,62000,3,1,0.18,1543241.0,Birmingham,Alabama,35212.0,1148
10070,15064.0,for_sale,224900,3,2,0.35,147099.0,Birmingham,Alabama,35215.0,2444
10071,87565.0,for_sale,164900,3,1,0.37,1420877.0,Pinson,Alabama,35126.0,1092
10072,29223.0,for_sale,199900,3,3,0.25,469658.0,Birmingham,Alabama,35235.0,1852
10073,53423.0,for_sale,150000,3,2,0.16,74846.0,Birmingham,Alabama,35217.0,1020
10074,29223.0,for_sale,289900,3,3,0.35,40302.0,Birmingham,Alabama,35215.0,2513
10075,53423.0,for_sale,175000,3,1,0.19,1733984.0,Birmingham,Alabama,35206.0,1272
10076,75187.0,for_sale,239000,3,2,0.39,1599080.0,Birmingham,Alabama,35215.0,2132
10077,53423.0,for_sale,175000,3,1,0.19,1633575.0,Birmingham,Alabama,35206.0,1179
10078,53423.0,for_sale,170000,3,3,0.7,159913.0,Birmingham,Alabama,35215.0,1975
10079,109763.0,for_sale,299900,3,3,1.37,1412670.0,Pinson,Alabama,35126.0,2769
10080,85358.0,for_sale,190500,3,2,0.62,826130.0,Center Point,Alabama,35215.0,1514
10081,56101.0,for_sale,114900,4,2,0.29,486158.0,Center Point,Alabama,35215.0,1181
10082,95892.0,for_sale,100000,3,2,0.38,792436.0,Center Point,Alabama,35215.0,1025
10083,53423.0,for_sale,235000,4,2,0.4,999673.0,Birmingham,Alabama,35215.0,1849
10084,40988.0,for_sale,19500,3,2,2.01,1866273.0,Cullman,Alabama,35058.0,1980
10085,69017.0,for_sale,38900,3,2,2.64,1381771.0,Cullman,Alabama,35058.0,1980
10086,27052.0,for_sale,372172,3,3,0.7,620986.0,Cullman,Alabama,35058.0,2270
10087,26073.0,for_sale,407537,4,3,0.21,626379.0,Cullman,Alabama,35058.0,3014
10088,69017.0,for_sale,19900,3,2,0.36,1158959.0,Cullman,Alabama,35058.0,1980
